X,logFC,AveExpr,t,P.Value,adj.P.Val,B
LDHB,-0.172439216,13.12537359,-0.815751408,0.423098863,0.998285169,-4.634205046
STXBP6,-0.199262915,7.276232227,-0.815750198,0.423099541,0.998285169,-4.634205225
SERPINB12,0.218692154,7.554699397,0.662712785,0.517092021,0.998285169,-4.634264323
TST,-0.18138223,7.886058507,-0.815288729,0.423358189,0.998285169,-4.634273377
PLD3,-0.143330032,7.738615127,-0.795631614,0.434841314,0.998285169,-4.634326614
RASSF4,-0.134810606,6.357693176,-0.661245267,0.518007867,0.998285169,-4.634389348
SHOC2,0.12940177,6.070516524,0.794612625,0.435421508,0.998285169,-4.634465806
LOC100064378,-0.458122281,8.102992121,-0.75676094,0.458123276,0.998285169,-4.634477752
ELF2,-0.281184617,4.052230298,-0.623131342,0.542709471,0.998285169,-4.634537034
F2,0.310906078,9.876519338,0.813392477,0.424422053,0.998285169,-4.634553062
ANKH,-0.217911233,7.581162175,-0.779553335,0.444451964,0.998285169,-4.634756859
RBX1,0.46471301,7.711128682,0.798681001,0.433107905,0.998285169,-4.634816716
VARS1,-0.115829449,7.394584656,-0.790801489,0.437595734,0.998285169,-4.634984982
HMGB1,-0.199222118,11.76678604,-0.810410285,0.426098538,0.998285169,-4.634991734
PTGR1,0.198093583,7.105473025,0.796657531,0.434257659,0.998285169,-4.635099127
PDK4,-0.192945718,5.993341711,-0.560033472,0.584461327,0.998285169,-4.635164073
MAPK9,-0.144129959,6.446752558,-0.716363469,0.482591663,0.998285169,-4.635198793
SVIL,-0.237945443,5.429790389,-0.648506666,0.525445443,0.998285169,-4.635321415
COL6A3,-0.186380659,16.77330309,-0.806984381,0.428029542,0.998285169,-4.635493889
RAC3,-0.165613498,11.15179552,-0.806241818,0.428448802,0.998285169,-4.635602479
PA2G4,-0.102243879,9.351158073,-0.804179039,0.429614808,0.998285169,-4.635903661
POLR2E,0.147993098,5.555654176,0.604392408,0.554762115,0.998285169,-4.635935251
PEPD,0.148621935,9.733229948,0.803888925,0.429778956,0.998285169,-4.635945964
BANF1,-0.214279997,9.910043745,-0.7903806,0.437836257,0.998285169,-4.635971095
TNS2,-0.114645984,6.082040022,-0.743272385,0.466064194,0.998285169,-4.636061087
L3HYPDH,-0.205552047,6.9789445,-0.802968954,0.430299736,0.998285169,-4.63608002
HS3ST3B1,0.465801816,8.830651012,0.801985565,0.430856847,0.998285169,-4.636223164
COPZ2,-0.163668359,7.300133792,-0.767631126,0.451350908,0.998285169,-4.636291609
NDUFS1,0.152532482,6.520378078,0.582336585,0.569131242,0.998285169,-4.636390178
PRPF40A,-0.253852373,7.067312362,-0.72354781,0.478270572,0.998285169,-4.63640142
TECR,-0.178232654,7.393200972,-0.704651461,0.489684931,0.998285169,-4.636407828
TCAF1,-0.13703292,6.058845287,-0.635542202,0.534196857,0.998285169,-4.636538578
GOLM1,-0.177570504,6.4687885,-0.778433932,0.444697243,0.998285169,-4.636654309
PTER,-0.186927912,8.035048872,-0.798995138,0.432553732,0.998285169,-4.636657487
MRPS16,0.204164612,5.872701439,0.751332117,0.460887087,0.998285169,-4.636729853
GFPT2,-0.158766176,9.417733318,-0.798346125,0.432922551,0.998285169,-4.636751555
AHCTF1,-0.264977723,6.042969754,-0.632562435,0.536091654,0.998285169,-4.636782753
A0A3Q2I1J3,0.160786112,5.676665341,0.660217429,0.518087485,0.998285169,-4.636895645
HAPLN1,-0.185792755,17.63302245,-0.796727035,0.43384349,0.998285169,-4.636985926
FOXO1,0.240054117,6.224155409,0.589903386,0.56417948,0.998285169,-4.636989737
PPCS,0.153087825,7.028994147,0.696099292,0.495377868,0.998285169,-4.637039692
HUWE1,-0.24401022,6.891769734,-0.796273209,0.434101843,0.998285169,-4.637051542
NEK9,-0.138910854,6.535669535,-0.795525127,0.434527917,0.998285169,-4.637159631
SOD2,-0.264869373,11.31000815,-0.794798243,0.434942164,0.998285169,-4.637264568
HABP2,0.26955055,6.733029593,0.773579886,0.447503585,0.998285169,-4.637303015
A0A9L0T8B6,0.13018583,6.643024923,0.567002255,0.579235938,0.998285169,-4.637441193
FAU,-0.140425288,12.38541605,-0.741490972,0.467119065,0.998285169,-4.637442736
ABCF1,0.260517651,6.822307811,0.792825475,0.436067657,0.998285169,-4.637548933
DHX9,-0.184111603,5.866376108,-0.689988978,0.49912056,0.998285169,-4.637654208
GTPBP1,-0.160779791,4.941751261,-0.519239714,0.611845791,0.998285169,-4.637654353
PSMD5,-0.150453491,9.464969635,-0.791377432,0.436894927,0.998285169,-4.637757256
AMACR,0.152353401,6.817100179,0.672513588,0.509914159,0.998285169,-4.637836723
ATP5IF1,-0.284776635,6.770735324,-0.790592069,0.437344009,0.998285169,-4.637870099
A0A3Q2HAH3,-0.185064004,6.353745843,-0.515014613,0.614717884,0.998285169,-4.637902325
NME2,-0.113189661,11.49080947,-0.790330295,0.437493758,0.998285169,-4.637907689
HNRNPH2,0.250035125,8.062698238,0.751915943,0.460543427,0.998285169,-4.638282114
PHB1,-0.142348939,9.004027051,-0.787620796,0.439045591,0.998285169,-4.638296102
SERPINF2,0.30507959,8.190871045,0.765809634,0.452018278,0.998285169,-4.638333825
VPS26A,-0.156748513,8.182207332,-0.7865441,0.439663192,0.998285169,-4.638450115
ANO6,0.182788749,6.239651812,0.611714769,0.549451608,0.998285169,-4.638461895
ALDH16A1,0.15994264,6.271329799,0.735765399,0.470106783,0.998285169,-4.638602485
CLK2,0.164046933,7.331242655,0.702861893,0.49077409,0.998285169,-4.63863545
NUDT5,0.126854805,9.171725996,0.785195273,0.440437639,0.998285169,-4.638642785
FPGT,0.217776508,6.243924219,0.720777271,0.479489052,0.998285169,-4.63864454
PRPF3,-0.191878066,7.544266603,-0.609094906,0.551143185,0.998285169,-4.638669279
TTLL12,-0.150241987,11.7730961,-0.784234998,0.440989501,0.998285169,-4.638779771
SLC49A3,0.184651818,8.255988403,0.74703962,0.463418517,0.998285169,-4.638892205
PSMD9,0.122043033,8.116262579,0.78306958,0.441659826,0.998285169,-4.638945818
SHMT2,0.142887802,7.409672842,0.780290579,0.443260761,0.998285169,-4.639340863
LOC102150222,-0.098516877,9.509809161,-0.779017854,0.443995136,0.998285169,-4.639521362
AKR1B1,0.179420207,11.17999696,0.778952178,0.444033052,0.998285169,-4.639530669
DDX19A,0.106354961,7.841073553,0.75664635,0.457377614,0.998285169,-4.639537342
UBQLN1,-0.271812689,6.431598914,-0.778615219,0.444227614,0.998285169,-4.639578408
DNM2,-0.106807256,9.001113739,-0.778122145,0.444512413,0.998285169,-4.639648232
FAM169A,0.195401256,7.258653497,0.755458403,0.458075195,0.998285169,-4.639692407
SAFB,0.196865094,7.030611509,0.777283539,0.444997045,0.998285169,-4.639766894
GLG1,-0.18158938,7.77296416,-0.777170119,0.445062616,0.998285169,-4.639782934
FASN,0.152278482,6.836780134,0.777091892,0.445107843,0.998285169,-4.639793995
RAB5A,-0.125013867,9.302636183,-0.776881139,0.445229707,0.998285169,-4.639823792
LMNB1,0.202486383,6.415947235,0.707467664,0.487538075,0.998285169,-4.640139231
DCN,0.141208224,18.17142479,0.774206681,0.446777919,0.998285169,-4.640201273
GPT2,0.22721264,4.818985745,0.589264215,0.564037882,0.998285169,-4.640212592
ALB,0.310127445,15.86625623,0.773265629,0.44732346,0.998285169,-4.640333815
PTP4A2,-0.187213537,7.205417207,-0.75051745,0.460983448,0.998285169,-4.640334991
CYCS.1,0.184825948,8.959114923,0.757841185,0.456676632,0.998285169,-4.64039168
HNRNPA3,-0.126850378,9.383588367,-0.771809745,0.448168252,0.998285169,-4.640538581
AHSG,0.294066341,11.34953794,0.771311562,0.44845755,0.998285169,-4.640608568
DYNLL1,0.159660733,5.333526785,0.682259667,0.503413848,0.998285169,-4.640802079
BTD,0.138153701,6.743359254,0.551635143,0.588936745,0.998285169,-4.640816359
PPIH,0.15990738,7.889741142,0.769803035,0.449334249,0.998285169,-4.640820245
ITGA6,0.165664263,5.91927504,0.700370627,0.491861968,0.998285169,-4.640925891
CRTAP,0.158919008,6.885435511,0.71560819,0.482206366,0.998285169,-4.640974458
ARF4,-0.134919238,8.56632757,-0.768635692,0.450013377,0.998285169,-4.640983788
INPPL1,0.116479119,5.849360457,0.744211307,0.464711253,0.998285169,-4.641149559
FKBP10,0.224084841,7.703532081,0.743692436,0.465018775,0.998285169,-4.641216303
FTL,-0.137726898,9.035067305,-0.766890245,0.451029987,0.998285169,-4.641227902
RPL36AL,0.174580605,8.697824829,0.766680822,0.451152055,0.998285169,-4.641257158
MEF2D,-0.207092021,6.161741893,-0.743268047,0.465270389,0.998285169,-4.641270863
POLR2C,0.150228465,5.823784937,0.635138711,0.533437625,0.998285169,-4.641292
TPST2,0.192749611,6.661515848,0.652671484,0.522328822,0.998285169,-4.641300533
PKD1,0.184057055,6.380550712,0.526299938,0.60650012,0.998285169,-4.641339923
TBL1XR1,-0.233001218,4.378355733,-0.633973474,0.534180497,0.998285169,-4.64139682
LEMD3,0.210267543,4.990475616,0.676114613,0.507219657,0.998285169,-4.641436969
GCN1,-0.120628659,6.115919751,-0.741902704,0.466080433,0.998285169,-4.6414462
ECMX,0.169708088,6.648648565,0.695407633,0.494898819,0.998285169,-4.641471714
DMAC2L,0.181217978,7.029853002,0.668926413,0.511283773,0.998285169,-4.641580353
LOC100050322,-0.522127878,6.768492611,-0.649022774,0.524629971,0.998285169,-4.641647143
TBCB,0.232398964,7.486844503,0.763495882,0.45301095,0.998285169,-4.641701187
EEF1A2,-0.486432834,6.951114219,-0.569278794,0.577192771,0.998285169,-4.641720382
RHEB,0.124825,7.668824088,0.738965653,0.467825792,0.998285169,-4.641822381
CAPNS1,-0.119147861,9.204161042,-0.762242593,0.453743697,0.998285169,-4.641875454
DLST,0.163637521,6.572552247,0.736887437,0.469063121,0.998285169,-4.642087741
PDIA6,-0.143879404,10.27848106,-0.760616145,0.454695679,0.998285169,-4.64210122
XPOT,-0.105893433,5.168453246,-0.493336818,0.629035372,0.998285169,-4.642127269
A0A3Q2HCA2,0.386468981,9.760387237,0.760339023,0.454858002,0.998285169,-4.642139643
VASP,0.201029237,7.395112351,0.736453047,0.469321994,0.998285169,-4.64214312
IDH3G,0.127674901,7.115877919,0.560951543,0.582720468,0.998285169,-4.642334438
LUC7L2,-0.124221695,8.059048147,-0.758854385,0.455728213,0.998285169,-4.642345273
DHRS2,0.211704072,4.397240605,0.560666203,0.582910359,0.998285169,-4.64235533
EMILIN2,0.233380804,7.056877622,0.558046208,0.584192413,0.998285169,-4.642365114
RBFOX2,0.094916158,5.551657581,0.33921758,0.739964905,0.998285169,-4.642394976
LPP,0.189483989,7.652125952,0.756223068,0.457272998,0.998285169,-4.642708824
TOMM34,-0.157002306,8.71583552,-0.755781678,0.457532434,0.998285169,-4.642769696
PSMD12,-0.094652533,7.149263649,-0.731336575,0.472377478,0.998285169,-4.64279317
PDS5B,-0.111625026,5.114887119,-0.683108551,0.502470944,0.998285169,-4.64280908
THAP11,-0.176279602,5.89867357,-0.554022775,0.587340422,0.998285169,-4.642838976
MOXD1,0.218779098,6.265457552,0.680356514,0.504174278,0.998285169,-4.64310534
NUP98,0.085037713,6.860000802,0.41557569,0.684129846,0.998285169,-4.643188014
RHOT2,-0.127139943,5.882993433,-0.413539832,0.685585368,0.998285169,-4.643285047
OARD1,-0.111982469,6.930684793,-0.473389855,0.642861851,0.998285169,-4.64329122
DOK1,0.148534685,6.601106046,0.735754669,0.469738365,0.998285169,-4.643296225
CREB5,0.155094333,6.455701067,0.583709998,0.567190191,0.998285169,-4.643377163
IDH2,-0.155128372,7.932672277,-0.751086363,0.460297662,0.998285169,-4.643415214
CSTA,-0.174419799,6.40183412,-0.4930431,0.629237945,0.998285169,-4.643430827
FKBP1A,-0.207434294,9.485183313,-0.734575024,0.470442161,0.998285169,-4.643449158
ELP3,0.084161628,6.423452219,0.308816645,0.762446392,0.998285169,-4.643456585
OSBPL1A,-0.11720721,6.47666463,-0.508646256,0.618047719,0.998285169,-4.64367823
TIMM50,0.090880434,6.578729262,0.400784639,0.694733963,0.998285169,-4.643882629
SSBP1,0.096377876,5.198722806,0.295230486,0.772567938,0.998285169,-4.643899726
AOC2,-0.343730616,7.810395285,-0.747395159,0.462478523,0.998285169,-4.643920109
DNAJB7,-0.131937403,6.629222359,-0.651155446,0.522844308,0.998285169,-4.643961681
UBE2E1,0.175293118,6.774324014,0.537567887,0.598386196,0.998285169,-4.644013818
S1PR2,0.204176234,8.242659884,0.671396488,0.509742627,0.998285169,-4.644062307
PPP2R5A,0.095450929,6.886611835,0.577675406,0.570353624,0.998285169,-4.644074186
CTCF,-0.249852061,6.984890755,-0.74577132,0.463439876,0.998285169,-4.644141504
SEC62,-0.131990655,6.94331439,-0.745740302,0.463458251,0.998285169,-4.644145729
ITPR2,-0.152649103,5.867621657,-0.621779212,0.541988598,0.998285169,-4.644178826
PNPO,0.154625996,6.874982125,0.621109177,0.542419414,0.998285169,-4.644239834
UQCRFS1,0.234661079,6.926480325,0.64189277,0.528320856,0.998285169,-4.644250278
YWHAQ,-0.126827721,9.15504302,-0.744104763,0.464427753,0.998285169,-4.644368266
BRCC3,0.136948601,6.698210497,0.453117231,0.657055439,0.998285169,-4.644427676
MXRA5,0.108271162,6.305903757,0.275265763,0.787520001,0.998285169,-4.644515641
TRIM47,-0.135535484,7.77196797,-0.742889527,0.46514889,0.998285169,-4.644533327
WASL,0.225523583,6.655903311,0.598140601,0.557299012,0.998285169,-4.644533578
GATM,0.166062124,6.500379464,0.450782533,0.658698993,0.998285169,-4.64455553
HMGA1,-0.180174092,7.709616207,-0.382122026,0.708208865,0.998285169,-4.644724669
NANS,-0.146725623,8.285156449,-0.741458997,0.465998636,0.998285169,-4.644727314
CPNE8,-0.140718317,9.203495348,-0.741434532,0.466013177,0.998285169,-4.644730628
C5,0.239714424,8.728302219,0.715817816,0.481716448,0.998285169,-4.64473951
FRMD8,0.172714611,8.559612645,0.470782571,0.644679411,0.998285169,-4.644758756
YWHAE,-0.133605703,10.48303135,-0.740404109,0.466625837,0.998285169,-4.644870143
RABGGTB,-0.276280298,5.566167872,-0.520396516,0.609594923,0.998285169,-4.645007036
FCSK,-0.099970427,6.685107554,-0.639514129,0.530222389,0.998285169,-4.645109435
HDAC2,-0.155003119,8.49735664,-0.720348562,0.478978846,0.998285169,-4.645275876
NAP1L1,-0.15501442,8.884630392,-0.7369811,0.468664481,0.998285169,-4.645332328
TUBAL3,-0.124493728,6.87834839,-0.246267351,0.809393388,0.998285169,-4.645335071
SUN2,-0.127060464,7.002578047,-0.736434835,0.468990307,0.998285169,-4.645405905
PPP1R11,-0.151031987,5.537802041,-0.65844217,0.517854255,0.998285169,-4.645425276
LOC100051562,0.221788904,7.456444537,0.58621119,0.56511159,0.998285169,-4.64554039
SMOC2,-0.365804469,8.119111518,-0.734873303,0.469922436,0.998285169,-4.645615955
EXOSC10,-0.116926244,4.949996111,-0.430160882,0.673294317,0.998285169,-4.645657556
STARD5,0.264108174,5.667183843,0.667978173,0.511876101,0.998285169,-4.645795153
MYH10,-0.137639621,7.149408435,-0.733238906,0.47089923,0.998285169,-4.645835368
SAR1A,-0.116645204,8.592228702,-0.731867559,0.471719734,0.998285169,-4.646019122
SERPINA5,0.251183947,7.553852051,0.705370487,0.488063612,0.998285169,-4.646028263
RBM8A,-0.294196202,7.960187319,-0.731587848,0.471887194,0.998285169,-4.646056564
PRPF31,0.144388542,7.117356994,0.731064936,0.47220035,0.998285169,-4.646126524
SF3A2,0.198194565,6.009521488,0.691086102,0.497168284,0.998285169,-4.646251652
MRPL12,0.072878699,6.170292943,0.208815928,0.837889197,0.998285169,-4.646260729
RAD21,0.127318386,6.988275494,0.650255495,0.523017406,0.998285169,-4.646274015
ADSS2,-0.199855307,7.07819957,-0.729615811,0.473068823,0.998285169,-4.646320163
ENDOD1,0.089188504,6.007766976,0.342228562,0.737351013,0.998285169,-4.64639494
PIP5K1A,0.131782278,6.315857601,0.463784293,0.649144661,0.998285169,-4.646431716
VEGFB,-0.218091563,6.62477702,-0.595718781,0.558880433,0.998285169,-4.64650688
ACP5,0.145572318,6.267248163,0.413061873,0.685500676,0.998285169,-4.646534004
MAK16,-0.101085466,5.679306667,-0.412598822,0.685832514,0.998285169,-4.646557266
THOC2,0.159083499,5.461733459,0.542210777,0.59481116,0.998285169,-4.646584082
PCOLCE,0.179542436,13.1892667,0.727363896,0.474420274,0.998285169,-4.646620375
DDX27,-0.192087843,5.621429887,-0.553115082,0.587488737,0.998285169,-4.64677318
PSMD10,0.187745131,5.056352593,0.495651617,0.626981756,0.998285169,-4.646856678
HEBP2,0.236165194,9.382091099,0.725466459,0.475560746,0.998285169,-4.646872669
DPYD,0.177177483,7.378371506,0.725361855,0.475623666,0.998285169,-4.64688656
UROD,-0.132542315,8.084920607,-0.724158778,0.476347673,0.998285169,-4.647046194
LOXL2,-0.317296271,7.51259992,-0.723514504,0.476735659,0.998285169,-4.647131581
AAK1,0.13968454,5.230811523,0.586338344,0.565028016,0.998285169,-4.647322256
THOP1,0.148307416,8.905072741,0.721920196,0.477696556,0.998285169,-4.647342579
KANK2,0.144895765,5.483519478,0.447601988,0.660532736,0.998285169,-4.647365785
CBX1,-0.179401371,6.203364729,-0.653284096,0.521104022,0.998285169,-4.647368978
SLC25A11,-0.132491284,6.75240501,-0.658192386,0.517648782,0.998285169,-4.647399708
HIP1,0.156111775,7.624127485,0.693629616,0.495253932,0.998285169,-4.647455805
GCLC,0.198403119,4.958087015,0.393983026,0.699228045,0.998285169,-4.647471739
CTNND1,-0.144509266,6.125318562,-0.693144262,0.49555247,0.998285169,-4.647514344
CTBP1,0.256982439,6.590111706,0.719777924,0.478989491,0.998285169,-4.647625423
WDR5,-0.168819009,7.130632248,-0.719297356,0.47927981,0.998285169,-4.647688767
ACSF2,-0.192680745,6.374157643,-0.526918345,0.605156331,0.998285169,-4.647710102
COBLL1,-0.104568597,7.205104522,-0.719028896,0.479442036,0.998285169,-4.647724135
ARHGEF1,0.128116436,8.729631234,0.691306622,0.49668372,0.998285169,-4.647735639
DDX3X,0.117072631,9.088907286,0.718700325,0.479640629,0.998285169,-4.647767407
CD9,-0.175108171,9.080909135,-0.71859692,0.479703139,0.998285169,-4.647781021
DCTN4,0.124837594,8.365436512,0.718188216,0.479950252,0.998285169,-4.647834813
SFRP5,-0.279316151,6.901832206,-0.525006153,0.606456082,0.998285169,-4.647848776
CPOX,-0.079139516,6.655598815,-0.384659956,0.705976144,0.998285169,-4.647914479
PNKP,-0.144914457,6.300703991,-0.618424424,0.543733078,0.998285169,-4.647935465
TIAM2,0.167705832,5.532610478,0.38335599,0.706922018,0.998285169,-4.647975589
PCYT1B,0.114773921,6.525054975,0.652414269,0.52129426,0.998285169,-4.648018895
CARM1,0.138375518,6.733552945,0.581220728,0.568011053,0.998285169,-4.648036174
SLC35B2,-0.196792384,7.296638213,-0.55556591,0.585439952,0.998285169,-4.64804011
AGO2,-0.127236845,7.848269449,-0.715367494,0.481657748,0.998285169,-4.6482053
UBAC1,-0.022620853,5.724448622,-0.072470237,0.943351587,0.998285169,-4.648352271
RAB28,-0.100646323,6.90113597,-0.287748848,0.777828278,0.998285169,-4.648387298
CNDP2,-0.121020772,10.21055886,-0.713490239,0.482796078,0.998285169,-4.648451124
TRADD,0.127425476,5.754169922,0.666102101,0.512681505,0.998285169,-4.648489091
BABAM2,0.083583856,3.211819698,0.283603474,0.780937591,0.998285169,-4.648525134
PLRG1,-0.161644175,5.880590566,-0.665049143,0.513341217,0.998285169,-4.648607287
ATP5F1E,-0.008711851,8.551743753,-0.023082004,0.981941996,0.998285169,-4.648610456
RNH1,0.163624295,7.626150212,0.712088808,0.483646894,0.998285169,-4.648634252
COPS2,-0.127970065,7.479609166,-0.712071318,0.483657517,0.998285169,-4.648636535
GGCX,-0.128542882,8.410464761,-0.573645343,0.573022522,0.998285169,-4.64868236
SLC1A4,0.164331391,7.752982246,0.663887051,0.514069856,0.998285169,-4.648737534
VIM,-0.147457763,15.98372431,-0.711108962,0.484242278,0.998285169,-4.648762093
SF3B2,0.159572068,6.217099453,0.71067056,0.484508802,0.998285169,-4.64881924
TMEM263,0.153867818,7.277783887,0.71034718,0.484705453,0.998285169,-4.648861372
ZBTB20,0.181737432,4.39280739,0.566839745,0.577918693,0.998285169,-4.648978578
C11orf68,0.075913092,7.764491468,0.418158882,0.681474228,0.998285169,-4.648984041
TMX4,0.097556739,7.054356719,0.268694133,0.79215249,0.998285169,-4.649004693
UBL4A,0.172621198,7.752715692,0.690414518,0.49723343,0.998285169,-4.649012465
HHIPL1,-0.178875012,9.890482294,-0.70914146,0.485439072,0.998285169,-4.649018306
CRP,0.190480228,8.354883512,0.660735917,0.51604854,0.998285169,-4.649089652
PRG4,-0.17479336,13.18336811,-0.708127775,0.486056344,0.998285169,-4.649150055
NEK7,0.172818788,6.712301883,0.679339584,0.504086544,0.998285169,-4.649163496
