X,logFC,AveExpr,t,P.Value,adj.P.Val,B
IGHE,-0.748524832,6.718158811,-1.337846068,0.200820419,0.511429561,-5.34919248
MAFF,0.550427511,4.405702159,1.362071041,0.191994419,0.499755886,-5.352668069
TUFM,-0.280573518,6.759608039,-1.510646451,0.144470798,0.442295188,-5.35430424
UBE2G1,-0.35743721,5.901978027,-1.389233008,0.182646819,0.490791691,-5.354552643
FIS1,-0.342872295,7.798894112,-1.509833458,0.144677124,0.442295188,-5.355439349
SRRT,-0.26118386,7.883917899,-1.508765498,0.144948521,0.442295188,-5.356929686
ACTR10,0.320052801,5.339968186,1.428458437,0.169356626,0.472449331,-5.357113332
RPL7A,0.320902502,12.0243443,1.506752339,0.145461249,0.443094082,-5.359736712
PKN2,-0.2222837,7.092486927,-1.488768973,0.150716302,0.449452086,-5.360002422
PCNA,-0.218827901,6.487549858,-1.487757953,0.150980956,0.449463346,-5.36139212
NME1,-0.2922391,10.46523017,-1.505031811,0.14590062,0.443094082,-5.362133285
SLC44A1,0.373479929,7.401514207,1.486737475,0.151248468,0.449493475,-5.362794041
VDAC3,-0.250697255,8.032730377,-1.504442006,0.146051488,0.443094082,-5.362954327
COMMD6,-0.451189421,6.464777126,-1.422491335,0.17105777,0.475043595,-5.364933145
CST6,-0.483364348,5.018784305,-1.373618224,0.187359613,0.496561472,-5.365039708
VCP,-0.289440667,10.38829429,-1.501407247,0.146829768,0.444227332,-5.36717473
TRPV4,-0.412564729,9.051660949,-1.500176012,0.147146487,0.444732669,-5.368885009
CLTB,-0.314953223,7.632575033,-1.497958078,0.147718427,0.445554769,-5.371962992
ELP1,-0.36333348,5.761464347,-1.24832519,0.233854865,0.549169456,-5.372986797
CHMP3,-0.235185247,9.043959233,-1.496593023,0.148071334,0.446166261,-5.373855523
PDCD6,-0.350110675,9.834191505,-1.494423531,0.148633624,0.44702347,-5.376860431
CHAD,0.287609589,17.65210858,1.4939859,0.148747259,0.44702347,-5.37746615
KTN1,-0.276488628,6.945494568,-1.493755142,0.148807207,0.44702347,-5.377785481
RTKN,-0.393072018,6.321612914,-1.352463694,0.192934743,0.500619321,-5.379050607
GPHN,0.2391514,7.414830788,1.453369204,0.160872408,0.464481947,-5.379061607
BPHL,0.260956706,6.759460212,1.474224763,0.154560089,0.454201804,-5.379920198
SCYL2,0.300485783,5.352536764,1.300813731,0.212895663,0.52577973,-5.381298888
HDHD2,-0.294709143,7.361356187,-1.490156064,0.149744739,0.448084404,-5.382760774
SF3B6,0.359489441,6.294669223,1.38819937,0.181978991,0.490791691,-5.385094919
LOC100072612,-0.283325839,10.40702426,-1.486093697,0.150808718,0.449452086,-5.388364686
ATP6V0D1,-0.305442576,6.76578022,-1.467912313,0.15625296,0.456873666,-5.388515257
CDK5RAP3,0.210918962,6.598413054,1.482967029,0.151631804,0.449598891,-5.392669282
LOC100060547,-0.428277214,7.778189093,-1.340700538,0.196654036,0.506729523,-5.393650535
NGEF,-0.222093645,8.393723068,-1.481196829,0.152099418,0.450535763,-5.395103079
LZIC,-0.347419102,7.155048871,-1.441236414,0.164233847,0.467033909,-5.395297857
PPP1R11,0.307249104,5.539274781,1.424198366,0.169772336,0.473164738,-5.395865455
TOM1,-0.360319728,7.599015177,-1.462251858,0.157783736,0.458236049,-5.396196924
ARIH1,-0.38299253,5.992897899,-1.30781637,0.209365935,0.52095996,-5.397221925
RRM1,-0.401314336,5.586583187,-1.260308948,0.228097285,0.545194716,-5.398411419
SERPINB8,0.351415869,7.010056072,1.478683768,0.152765274,0.4520574,-5.398554111
BCLAF1,-0.420933426,5.633711655,-1.377608013,0.185172684,0.493758472,-5.398581884
SH3GL2,0.3605869,6.813567562,1.459402552,0.158558866,0.459588674,-5.400054459
HPX,-0.506203858,10.52825626,-1.476842124,0.153254733,0.452748087,-5.401080067
SBDS,0.287587952,9.37018032,1.476659049,0.153303459,0.452748087,-5.401331028
ECRG4,-0.493181974,10.09600435,-1.47545948,0.153623037,0.453241352,-5.402974769
YBX1,-0.268648616,8.325013028,-1.473407757,0.154170889,0.453506644,-5.405783648
FAM98B,-0.202417445,7.294146536,-1.453578587,0.160152814,0.46330478,-5.407920061
TMEM231,-0.432905762,5.019201321,-1.346722235,0.195706102,0.504724677,-5.407949113
UBE2E1,0.405784151,6.772678266,1.315660189,0.206779768,0.516688554,-5.409638206
SEPTIN9,-0.225049646,6.950219275,-1.468778639,0.155412773,0.455805871,-5.412109245
XPC,0.396122185,4.846256217,1.246590425,0.232940119,0.549169456,-5.414188787
MCCC2,0.334295143,6.017000809,1.448485011,0.161557455,0.464767663,-5.414778077
SEPHS1,-0.274696158,7.72725119,-1.466177668,0.156114096,0.456873666,-5.415656218
SPTBN1,-0.245136515,5.914964483,-1.464538119,0.156557497,0.456907979,-5.417889426
SDHB,-0.304991341,9.310650241,-1.463745509,0.156772215,0.457085624,-5.41896829
GLRX3,-0.258174511,7.671870672,-1.462255529,0.157176496,0.457815067,-5.420995075
HNRNPF,-0.310216551,7.530532675,-1.461503681,0.157380816,0.457815792,-5.422017151
NPM1,-0.284259984,8.468193102,-1.461120857,0.157484934,0.457815792,-5.422537402
PGFS,0.845119228,8.250594495,1.399596965,0.176921113,0.483860507,-5.428010313
TMX1,0.313174059,7.368301912,1.378255773,0.184103175,0.492766247,-5.429261556
CREB5,-0.331625625,6.457145878,-1.320372576,0.204168437,0.512663058,-5.431048319
RBM4B,-0.255556141,6.588110189,-1.436033718,0.16503299,0.468302781,-5.431459201
MATN2,-0.335033068,8.598032645,-1.454387868,0.159325236,0.461359917,-5.431668991
DDX46,-0.262781978,6.462195472,-1.430643997,0.166555971,0.469931424,-5.438643063
PTPN11,-0.284706179,6.968398566,-1.390014798,0.179770058,0.489099673,-5.440406948
LOC100061663,-0.757609421,6.73210087,-1.222441194,0.241661193,0.557001865,-5.441629306
CARS1,-0.387727621,6.681712573,-1.36768083,0.187336935,0.496561472,-5.44271321
HNRNPAB,-0.275613265,9.157938671,-1.44594465,0.161657452,0.464767663,-5.443070717
PAFAH1B1,-0.200160684,9.047307015,-1.4448644,0.161957815,0.464767663,-5.444525517
ADRM1,0.197451639,8.252357415,1.444033119,0.162189259,0.464767663,-5.44564441
MTDH,-0.254489806,8.523867995,-1.443912572,0.162222843,0.464767663,-5.44580662
CTSD,-0.274558126,10.30246982,-1.442028608,0.162748444,0.465465496,-5.448340257
PYCR3,-0.229402048,9.423188045,-1.441802128,0.162811721,0.465465496,-5.448644652
DNAJA3,-0.336336127,5.485671114,-1.33742898,0.197698505,0.506836517,-5.448987413
TMED9,-0.353283798,8.35745917,-1.404122176,0.174869658,0.481945968,-5.449985865
FUCA1,-0.272711236,9.187496114,-1.439958582,0.163327532,0.466134579,-5.451120951
MTPN,-0.327590961,7.114836253,-1.421173911,0.169259285,0.472449331,-5.451211517
SF3A2,-0.385481764,6.010612064,-1.398692219,0.176470994,0.483667274,-5.45135015
RARRES2,-0.80937795,8.024905024,-1.310006091,0.207576229,0.517807704,-5.452995738
PTPRA,0.379400324,7.339598727,1.379224508,0.183021988,0.490791691,-5.454283023
PCSK1N,0.248267883,6.103815662,1.206864374,0.247420436,0.56458227,-5.459101569
COPS6,-0.480304868,8.230929406,-1.414992464,0.171042729,0.475043595,-5.459378108
NIT1,-0.249573566,7.183290937,-1.433274844,0.165208611,0.468353801,-5.460076638
EIF3D,0.232932934,8.081642613,1.432141638,0.165529259,0.46881547,-5.461591611
PLTP,0.624927376,7.538626311,1.412055538,0.171895334,0.47684504,-5.463247876
CHRD,0.392611928,5.651385994,1.270694244,0.2219547,0.540706377,-5.46332774
RALA,-0.385189597,6.400787292,-1.429474324,0.166285962,0.469931424,-5.465153578
SPRYD7,-0.235229313,6.42533291,-1.34980257,0.192906842,0.500619321,-5.465262442
ADAMTSL4,-0.302997175,8.734537708,-1.429082944,0.166397228,0.469931424,-5.465675766
HDGF,-0.295914017,8.200800076,-1.428794895,0.166479155,0.469931424,-5.466060012
PPP1CA,-0.228304505,7.117641191,-1.427336673,0.166894403,0.470439535,-5.468004233
MYADM,-0.403876371,10.50503885,-1.426084492,0.167251639,0.470740758,-5.469672424
METAP2,0.272526514,6.90594093,1.425851575,0.167318156,0.470740758,-5.469982588
CRK,-0.289509925,7.064487621,-1.425197925,0.167504939,0.470808524,-5.470852795
GNL3,-0.297482995,7.379660105,-1.345265738,0.194340991,0.50313225,-5.470945932
DAB2,-0.444997076,6.5749674,-1.344768866,0.194498571,0.50313225,-5.471567432
SYNM,-0.19840845,9.104083185,-1.424658602,0.167659178,0.470808524,-5.471570547
GRN,0.456897347,8.515310044,1.405465692,0.173820773,0.479945646,-5.471906534
EQMCE1,-0.519475243,5.914590941,-1.263004977,0.22463515,0.542484489,-5.472357801
MYH9,-0.295702435,8.048439458,-1.423094129,0.168107241,0.471620976,-5.473651329
SNX5,-0.186513562,9.051733812,-1.42251168,0.168274298,0.471644283,-5.474425509
NDUFB10,-0.319059015,7.183125496,-1.421909902,0.168447039,0.471683461,-5.475225107
APRT,-0.254081336,11.95962899,-1.420834923,0.168755965,0.471793889,-5.476652753
GGH,0.221893702,7.986466606,1.420667657,0.168804074,0.471793889,-5.476874811
LARP6,0.281884375,6.40775797,1.334683135,0.197719126,0.506836517,-5.476932268
SIRT2,-0.225172887,6.335678001,-1.187293745,0.254806725,0.573508167,-5.480798024
CARD19,0.231752473,5.97649172,1.149636718,0.270936763,0.587861154,-5.481791772
S100A9,-0.884216988,7.34434073,-1.28425105,0.216237281,0.530942943,-5.483991702
IRF2BPL,0.307585087,5.642110755,1.184128091,0.256017334,0.573841628,-5.484280616
HNRNPH1,-0.253732941,9.326543361,-1.413092586,0.17099435,0.475043595,-5.486908463
SNX1,-0.211800683,7.809013166,-1.412777147,0.171086047,0.475043595,-5.48732531
BTF3,-0.368219648,5.972592684,-1.352790711,0.191186725,0.499589851,-5.48789993
NEDD8,-0.286505928,8.218286244,-1.352401134,0.19130918,0.499589851,-5.488391353
PPP1R8,-0.256932506,5.077544841,-1.304629172,0.208414728,0.519463219,-5.489234417
USP47,0.240141242,5.644979658,1.228160996,0.237099967,0.550393767,-5.490640217
SMARCA5,0.311231241,6.520238288,1.24550731,0.230829131,0.549169456,-5.492740375
MAP2K3,-0.380226778,5.205014283,-1.176329846,0.259018438,0.57730216,-5.492827444
KRT42,0.371228125,7.766038864,1.406530834,0.172909918,0.478534576,-5.495563635
ARPC1B,0.267538284,8.775513782,1.40626599,0.172987592,0.478534576,-5.495912264
GPX4,-0.252052687,8.03996895,-1.405602,0.173182449,0.478627959,-5.496786072
LOC100060815,0.522897464,8.270885304,1.384904899,0.179939122,0.489111738,-5.498705357
CAPRIN1,0.333434445,7.260924687,1.333075082,0.197462153,0.506836517,-5.499665642
TCEA1,-0.245185597,8.546721099,-1.383610424,0.18032998,0.489726116,-5.500381541
GGCX,-0.273990701,8.410510123,-1.312884568,0.204823645,0.512663058,-5.503829523
CMAS,0.264952715,8.930509949,1.397880413,0.175461319,0.483128433,-5.506922227
CCAR1,-0.240083123,6.82688119,-1.396026754,0.176011924,0.483322571,-5.509348555
A0A3Q2I7C8,-0.305408864,7.892998299,-1.395899188,0.176049866,0.483322571,-5.509515431
TGFBR3,-0.419313292,4.874660654,-1.230901771,0.236100466,0.549934173,-5.509576029
FGA,-0.481556831,11.66396642,-1.395622545,0.176132171,0.483322571,-5.509877281
RUVBL1,-0.175056512,8.262197806,-1.395453274,0.176182546,0.483322571,-5.510098658
SCARB2,-0.401570157,7.464233774,-1.375287608,0.182859125,0.490791691,-5.511127229
ITGBL1,0.412350859,8.036612486,1.39359762,0.176735543,0.483860507,-5.512524051
CLPP,-0.539731582,5.353906239,-1.157987498,0.266183844,0.586670772,-5.512749292
PFKM,0.248945715,8.35988157,1.392611143,0.177030081,0.483860507,-5.513812301
EPYC,-0.373298362,9.126346679,-1.390973119,0.177520015,0.484308508,-5.515949716
PPP4C,0.3343357,6.791106149,1.204282418,0.245946914,0.562014183,-5.51770869
G3BP1,-0.246666673,7.241999022,-1.36902019,0.184782163,0.493758472,-5.519183314
TPBG,-0.672371258,5.632032046,-1.254169263,0.226709392,0.544696274,-5.519556652
RPLP2,-0.398321505,9.0305094,-1.385314252,0.179220872,0.488500194,-5.523317539
BIN1,-0.2377038,6.662665017,-1.313063727,0.203996449,0.512663058,-5.524427992
ACY1,-0.277728056,8.459197799,-1.383674125,0.179716244,0.489099673,-5.52544825
TCEA3,-0.238128927,6.421555441,-1.146015046,0.270941899,0.587861154,-5.525614618
A0A3Q2L5E0,0.501884006,9.736106511,1.363716272,0.186422036,0.495402387,-5.525976799
PNN,-0.323938752,5.960989298,-1.310966432,0.204690973,0.512663058,-5.527005097
SEC24A,-0.332909805,6.505920911,-1.290963119,0.21216887,0.524857379,-5.530507782
NRBP1,0.281703542,6.341816632,1.360114009,0.18754233,0.496602729,-5.530578098
ATP5IF1,-0.480566406,6.770473896,-1.379215761,0.181068298,0.490791691,-5.531229418
C6,-0.262012641,6.939991659,-1.235640971,0.233353151,0.549169456,-5.53170788
CTNND1,-0.266536314,6.12735757,-1.358199579,0.188139871,0.497741368,-5.533019302
C8B,0.568390336,8.489911492,1.377112182,0.181709024,0.490791691,-5.533951667
ATP5PB,-0.244019457,7.163339145,-1.338230739,0.195102556,0.503605296,-5.534356424
LOC100059927,0.498639728,8.328095076,1.355970683,0.188837455,0.498262333,-5.535857856
RPL37A,0.320782219,9.092575446,1.374919378,0.182378834,0.490791691,-5.53678565
EBNA1BP2,0.47932271,6.477766189,1.373910329,0.182687711,0.490791691,-5.538088465
MAP1B,-0.366178841,6.492901176,-1.373831022,0.182712005,0.490791691,-5.538190827
NIBAN1,-0.229555557,7.565544248,-1.373824833,0.182713901,0.490791691,-5.538198814
RBBP4,-0.256472108,8.182095177,-1.373387083,0.182848043,0.490791691,-5.538763726
HNRNPA0,-0.231268659,6.397482943,-1.372777175,0.18303507,0.490791691,-5.539550552
DYNC1LI1,-0.262405705,6.372091297,-1.347430896,0.191529061,0.499589851,-5.546697127
PHIP,0.357577692,5.351953615,1.177869698,0.256025648,0.573841628,-5.547136632
NHLRC2,-0.215586782,7.577984433,-1.366748238,0.184891973,0.493758472,-5.547312429
MVP,-0.357328786,6.708190898,-1.365414231,0.185304845,0.493758472,-5.549025973
NAXE,0.23720738,9.200110868,1.364085652,0.185716761,0.494412631,-5.550731139
RTCA,0.428894786,10.36539871,1.324765434,0.199455866,0.510407733,-5.551180777
PDLIM5,-0.300556604,7.691960235,-1.361956446,0.186378408,0.495402387,-5.553460936
MYG1,0.320223726,6.531914118,1.216672543,0.240309552,0.555178599,-5.55348667
CHMP4A,-0.368686809,6.227099483,-1.361126019,0.186636965,0.495530316,-5.554524625
CD63,0.504777615,6.866732619,1.337862535,0.194580597,0.50313225,-5.55877326
FBP1,0.424153265,6.677289396,1.246067841,0.227851359,0.545194716,-5.561522804
KRT2,0.382978578,12.86272001,1.354950233,0.188568691,0.498262333,-5.562417896
SRPX2,-0.303544255,14.47807772,-1.354087111,0.188839915,0.498262333,-5.563518626
TMPO,0.239136627,9.039377964,1.353189214,0.189122392,0.498564885,-5.564663073
AKT2,-0.236641482,5.547372272,-1.309107045,0.204613481,0.512663058,-5.564808746
CHMP4B,-0.17108386,8.480110481,-1.352261464,0.189414609,0.498892556,-5.565844894
A0A3Q2H7D9,-0.489573091,5.775709356,-1.312528331,0.20347777,0.512663058,-5.566346261
RPS10,0.281991662,9.539062452,1.351233234,0.189738889,0.499177444,-5.567153906
LECT2,0.332169444,11.55256116,1.350234246,0.190054364,0.499177444,-5.568424882
KRT71,0.333088048,7.303358569,1.350219938,0.190058886,0.499177444,-5.56844308
GNAS,-0.338483848,10.54614088,-1.349246492,0.190366697,0.499177444,-5.56968078
F12,0.611864863,7.695500495,1.34903993,0.190432063,0.499177444,-5.569943318
PGM2,-0.215629934,8.591369974,-1.348727796,0.190530872,0.499177444,-5.570339973
ENO3,-0.362874681,14.95018245,-1.308652425,0.204764766,0.512663058,-5.571124913
BLVRB,-0.334787668,9.831312836,-1.346964577,0.191089789,0.499589851,-5.572579175
CTSV,-0.286083096,5.481596054,-1.254640469,0.224789712,0.542484489,-5.573884976
RPL19,0.296431529,10.60543875,1.345852514,0.19144296,0.499589851,-5.573990161
SNTB2,-0.175235392,8.028157858,-1.343855503,0.192078458,0.499755886,-5.57652148
SF3B2,-0.28931512,6.216016064,-1.343796219,0.192097348,0.499755886,-5.576596576
DNM2,-0.177097592,9.001655713,-1.343177397,0.192294623,0.499831431,-5.577380288
COPB1,-0.285415694,8.181154996,-1.338737604,0.193714647,0.502204378,-5.582994083
RNASE6,0.690479402,6.025695228,1.129416954,0.276409953,0.592079287,-5.587343841
CUTC,0.213336746,6.995232756,1.314878799,0.20206629,0.512631578,-5.587482762
SMAD3,-0.284743812,7.480922519,-1.314828493,0.202082917,0.512631578,-5.587545137
SPTAN1,-0.290854205,7.305062595,-1.334955908,0.194930647,0.503599089,-5.587763272
EIF4E,0.175960313,7.26766365,1.314395947,0.202225927,0.512631578,-5.58808137
TAGLN,-0.495019013,9.830399621,-1.241037433,0.229662815,0.548319883,-5.589861812
PRPS2,0.334068087,7.192510699,1.312320946,0.202913071,0.512631578,-5.590651696
NFATC2IP,-0.268290479,6.967267679,-1.245785612,0.227952698,0.545194716,-5.591566603
AAK1,-0.284649998,5.216833993,-1.203260576,0.244425947,0.560289784,-5.591638639
PTPRG,0.2844619,6.876403155,1.265496354,0.220207117,0.537580398,-5.595053099
RAP1B,-0.285094289,9.36507464,-1.328905366,0.196888594,0.506836517,-5.595369819
PPIL3,-0.42324323,7.834872297,-1.32753609,0.197333813,0.506836517,-5.597087135
LOC100068926,-0.917279866,8.77366838,-1.18535804,0.252140432,0.570098343,-5.598275678
PEPD,-0.234019364,9.733230346,-1.324914047,0.19818856,0.507601906,-5.600371421
PARK7,-0.328234712,12.01291302,-1.318552827,0.200274217,0.511429561,-5.608316202
A0A9L0RSJ9,0.336252734,17.14354239,1.318254447,0.200372465,0.511429561,-5.608688057
PLEKHA2,0.229221187,6.298702448,1.175597267,0.255917259,0.573841628,-5.609140148
A0A3Q2I744,-0.408109404,12.56432548,-1.317663002,0.200567321,0.511429561,-5.609424931
GLUD1,-0.229579091,9.108714285,-1.317644259,0.200573499,0.511429561,-5.609448277
THOP1,-0.258802802,8.905304716,-1.316690574,0.200888017,0.511429561,-5.610635851
ATP5MF,0.321959822,9.268035452,1.164520088,0.260255165,0.578323183,-5.611908509
PURB,-0.21725922,7.0110289,-1.314496561,0.201613041,0.512631578,-5.61336514
PDK4,-0.353716383,5.987576838,-1.060023704,0.307025221,0.623494144,-5.614750572
PPM1A,-0.320235783,6.7300101,-1.292108779,0.209701792,0.521359016,-5.615507495
UBE2R2,0.221054072,6.826610067,1.134557046,0.273228516,0.58865984,-5.616492497
TMED7,-0.221622179,7.836375365,-1.311356979,0.202654069,0.512631578,-5.617263906
RHOG,-0.256175599,6.803200305,-1.31086502,0.202817572,0.512631578,-5.617874101
RPS9,0.290749571,11.23397121,1.310826185,0.202830483,0.512631578,-5.617922263
ZFR,0.363141337,5.156604316,1.192923785,0.248350315,0.564968442,-5.620058024
PPP1R3D,-0.373029199,6.750703247,-1.308381751,0.203644449,0.512663058,-5.620951197
U2AF1,0.328170097,7.889218579,1.307868953,0.203815526,0.512663058,-5.621585997
GDI1,-0.220880657,9.806980075,-1.307595271,0.203906876,0.512663058,-5.621924705
XRN2,-0.381439696,4.378091066,-1.094135741,0.291105533,0.606503884,-5.624361079
WNK1,0.262859501,5.629615841,1.264501346,0.219876159,0.537213872,-5.624711916
SNX3,-0.278981591,7.585439852,-1.305199243,0.204707981,0.512663058,-5.624887419
AKR1B1,0.287702545,11.18054713,1.299536328,0.206611055,0.516688554,-5.631871115
PGRMC1,-0.283699061,7.72805916,-1.278614699,0.214331094,0.528008026,-5.631918001
SH3PXD2B,0.517554135,6.62101342,1.041793864,0.315110682,0.63222358,-5.632895903
TBCB,-0.378269664,7.487916391,-1.297217124,0.207394385,0.51778884,-5.634723698
CCDC25,-0.406990039,6.045288146,-1.250907157,0.224697959,0.542484489,-5.635113958
TPR,-0.31283685,6.27349566,-1.252893413,0.223988427,0.542484489,-5.638540104
NXF1,0.358925309,5.814676291,1.205043646,0.242948194,0.558369632,-5.638712488
JPT2,-0.289032956,6.134112399,-1.215847332,0.238169459,0.551951218,-5.640215371
SH3GL1,-0.231397299,8.379494544,-1.292450779,0.209011467,0.520513889,-5.640572458
COMMD3,-0.203051785,5.601775921,-1.250576819,0.224816129,0.542484489,-5.641286715
LOC100054601,-0.225356836,10.69181965,-1.288227425,0.21045245,0.522787816,-5.645739416
MPP1,-0.224085081,6.475492878,-1.208225373,0.241023011,0.55596224,-5.648972025
CNPY2,-0.374857416,8.479411771,-1.28479047,0.211630763,0.524818338,-5.64993351
MYL3,-0.464621366,8.619294122,-1.218649345,0.2371269,0.550393767,-5.65006016
NEBL,0.316661138,5.925775819,1.188563766,0.249222471,0.566071069,-5.65010454
SNW1,-0.424074935,6.09169781,-1.188539176,0.249231923,0.566071069,-5.650132249
